1687	5838.33	6377.72	4194.08	5320.41	662.425	1589.86	460.316	1087.02	11700.1	8977.16	63.7356	8.9475	3.3221	1382.69	63.7489	5.47413	6.79546	26.7899	34.2457	90.9753
1688	5858.69	6402.82	4211.56	5342.13	664.59	1593.5	463.85	1091.5	11744.5	9015.98	63.996	8.90528	3.35089	1403.78	64.0068	5.51463	6.74153	26.5836	34.0109	91.4371
1689	5825.54	6378.57	4189.9	5297.42	661.348	1594.99	461.384	1086.57	11683.6	8949.58	64.4774	9.03634	3.32574	1387.31	64.485	5.53788	6.8242	26.8232	34.3376	91.4897
1690	5637.79	6165.11	4057.82	5138.6	639.832	1534.94	446.973	1051.51	11304.4	8682.08	61.9568	8.6598	3.3009	1330.05	61.9795	5.31396	6.64674	26.5789	33.9631	87.7723
1691	5644.69	6184.59	4065.65	5159.8	641.863	1543.51	447.509	1055.43	11325.6	8703.46	62.4296	8.75603	3.2964	1345.58	62.4381	5.39631	6.65613	26.511	33.8897	88.687
1692	5556.47	6085.16	4011.1	5079.19	631.066	1520.29	442.065	1037.54	11145.5	8573.85	61.6006	8.68456	3.31473	1341.33	61.6079	5.42601	6.57328	26.3533	33.7611	87.0753
1693	2435.15	2520.44	1945.96	2408.5	246.189	526.503	195.761	427.823	4608.85	4006.51	106.476	13.0816	3.21411	797.366	106.492	4.37036	11.9253	33.0552	41.9158	115.794
1694	8910.44	9627.86	6627.79	8123.51	951.053	2216.16	695.756	1562.19	17435	13638.2	241.343	25.9179	3.69925	2437.17	241.35	9.21343	20.4041	47.9344	62.2082	296.361
1695	9116.93	9839.3	6779.2	8312.11	974.838	2264.25	710.549	1597.23	17837.6	13959.2	244.905	26.0849	3.71142	2477.13	244.914	9.33304	20.4633	48.1485	62.7553	301.841
1696	9013.61	9734.52	6702.83	8223.49	963.102	2240.36	703.243	1579.94	17641.7	13809.1	242.373	26.0232	3.70493	2466.57	242.38	9.15377	20.5747	48.1848	62.5469	298.143
1697	8936.23	9657.04	6648.57	8158.86	954.959	2221.48	697.689	1570.1	17490.7	13696.2	241.925	26.0674	3.8994	2456.21	241.937	9.32599	20.6408	48.0063	62.1844	296.913
1698	8588.6	9302.61	6420.52	7859.05	918.924	2140.04	674.39	1510.91	16827.8	13204.2	233.527	25.6425	3.70274	2383.11	233.532	9.3875	19.9577	47.0232	60.9769	286.008
1699	7287.92	7893.33	5478.88	6731.02	779.594	1813.12	574.556	1289.9	14281	11295	196.377	21.4236	3.57364	2020.64	196.376	8.06452	16.9327	42.4334	54.9795	238.519
1700	7130.9	7734.75	5369.72	6591.66	763.182	1779.23	563.723	1265.51	13977.5	11060.5	194.51	21.6152	3.55226	1988.31	194.524	8.02744	17.14	42.5686	54.8835	235.684
1701	8065.83	8758.11	6054.12	7405.56	863.373	2019.16	636.004	1427.52	15813.5	12440.5	221.39	23.9067	3.6446	2240.79	221.399	8.73972	18.8116	45.2557	58.5651	269.821
1702	2533.71	2623.12	2018.94	2492.32	256.351	548.428	203.405	442.679	4797.63	4151.66	109.687	13.2156	3.24009	824.568	109.708	4.46392	11.9918	32.9289	42.0132	119.395
1703	2354.88	2441.63	1892.61	2340.88	237.821	509.989	190.844	415.56	4458.06	3905.9	103.267	12.5109	3.19661	785.11	103.293	4.35795	11.3495	32.2816	40.9779	112.326
1704	5531.43	6122.09	4027.15	5086.72	630.283	1537.31	444.028	1044.27	11151.4	8583.53	63.1378	8.85308	3.29719	1405.44	63.1549	5.45618	6.69409	26.5363	34.0295	89.0988
1705	5548.65	6115.89	4027.16	5101.27	632.699	1529.55	445.332	1043.63	11164.2	8605.35	62.1384	8.7437	3.31164	1391.5	62.1543	5.39452	6.66083	26.5054	33.8803	87.785
1706	5674.84	6222.85	4095.5	5190.93	645.876	1554.85	452.132	1061.38	11391.3	8759.77	62.7883	8.81095	3.31859	1382.17	62.8077	5.45687	6.67267	26.5232	33.9102	89.1292
1707	5428.64	5955.42	3927.41	4976.34	616.9	1489.88	433.147	1017.27	10897.1	8395.41	60.4097	8.5627	3.30208	1332.27	60.4305	5.34218	6.5226	26.2745	33.5626	85.3433
1708	5920.37	6483.4	4259.76	5411.33	673.335	1616.48	469.071	1106.35	11880.2	9123.53	65.2173	9.08161	3.35857	1436.41	65.2319	5.57374	6.86645	27.1429	34.4047	92.9281
1709	5779.45	6329.77	4153.11	5273.78	657.934	1584.69	458.409	1078.54	11594.1	8891.13	64.0152	8.92239	3.31996	1374.87	64.0321	5.49153	6.75082	26.7083	34.1225	90.7611
1710	5612.17	6144.43	4039.04	5121.49	638.22	1538.22	445.309	1047.93	11255.1	8641.16	62.2341	8.71437	3.30872	1340.28	62.2493	5.36872	6.65473	26.4247	33.82	88.0718
1711	5909.16	6460.38	4242.26	5384	670.778	1614.54	468.49	1100.27	11845.3	9082.81	64.8505	9.01288	3.31532	1430.68	64.8654	5.49845	6.82975	26.8078	34.3201	92.5501
1712	5613.45	6156.2	4043.63	5133.98	638.755	1540.97	446.211	1049.95	11267	8655.03	62.3822	8.76246	3.30598	1348.48	62.3976	5.42573	6.64271	26.4585	33.8561	88.5197
1713	6067.21	6635.39	4363.77	5521.72	690.386	1662.8	482.914	1128.28	12163.9	9318.45	67.8138	9.32098	3.34863	1478.37	67.8298	5.6489	7.0207	27.0312	34.6638	96.0921
1733	5264.14	5788.15	3807.01	4825.26	598.044	1455.39	421.03	990.747	10572.8	8134.27	59.7733	8.95533	3.33711	108141	59.793	5.78985	6.50259	26.062	33.3143	84.1321
1734	2506.19	2594.56	1994.92	2462.11	253.841	544.44	200.61	438.951	4739.04	4096.31	111.707	14.1925	3.32382	106777	111.736	5.32097	12.1953	33.3158	42.2784	121.386
1735	8372.9	9006.5	6210.33	7629.07	894.462	2077.64	653.192	1468.67	16351.8	12806.5	225.357	25.9131	3.78915	107322	225.355	10.5239	19.1783	45.7741	59.4109	275.281
1736	8434.91	9092.39	6271.17	7708.59	903.897	2094.49	660.775	1485	16494.5	12940.6	226.491	26.1884	3.8637	110315	226.505	10.7025	19.3499	45.574	59.2951	276.929
1737	5304.88	5791.4	3820.42	4849.49	601.462	1447.78	421.768	989.044	10622.1	8177.05	58.9931	8.72135	3.31039	108653	59.0084	5.65964	6.3721	25.9631	33.1585	82.7994
1738	5403.03	5884.16	3883.61	4932.79	612.543	1467.89	429.029	1007.06	10809.9	8320.42	59.1907	8.79596	3.32435	106587	59.2131	5.70009	6.42021	26.0334	33.2274	83.3439
1739	5391.75	5888.75	3889.63	4933.04	611.529	1469.8	429.258	1005.54	10800.1	8320.63	60.0192	9.20367	3.33011	114617	60.0327	5.7885	6.74528	26.3132	33.5117	84.2735
1740	5428.83	5927.85	3917.06	4971.6	615	1476.62	432.777	1012.85	10878.5	8388.9	59.748	8.912	3.32688	115461	59.7625	5.79721	6.44167	25.9346	33.1087	84.2599
